id,reference,generated,rouge1,rouge2,rougeL,relevance,completeness,faithfulness,coherence,conciseness,fluency,avg_score
140427_pg_bd_heat_dhaka_ac,গত বেশ কিছুদিন বাংলাদেশের রাজধানী ঢাকায় বাসিন্দাদের আলোচনার প্রধান বিষয় দু:সহ গরম।,"গত ৫০ বছরের মধ্যে ঢাকায় এবার সর্বোচ্চ তাপমাত্রার কারণে এসির চাহিদা ও দাম দুটিই বেড়েছে, ফলে বাজারে সাধারণ ১–১.৫ টনের এসির সংকট দেখা দিয়েছে। সরবরাহ ও ফিটিং কর্মীর অভাবে ক্রেতাদের অপেক্ষা করতে হচ্ছে, আর এসির অতিরিক্ত ব্যবহারে বিদ্যুতের চাহিদা ও লোডশেডিংও বেড়েছে।",7.02,0.0,7.02,1.0,1.0,1.0,4.0,3.0,5.0,2.5
news-56880849,"বাংলাদেশে স্বাস্থ্য অধিদপ্তরের তথ্যে দেখা গেছে, গত সপ্তাহে যেখানে নমুনা পরীক্ষার বিচারে কোভিড-১৯ রোগী শনাক্তের হার ছিল ২৩ শতাংশ, কয়েকদিনের ব্যবধানে সেটি এখন ১৩ শতাংশে নেমে এসেছে।","লকডাউনের কারণে বাংলাদেশে সংক্রমণ ও মৃত্যুর হার কিছুটা কমলেও গত ২৪ ঘণ্টায় কোভিড-১৯-এ ১০১ জনের মৃত্যু হয়েছে এবং মোট মৃতের সংখ্যা ১১ হাজার ছাড়িয়েছে। দোকানপাট ও শপিংমল খুলে দেওয়ায় এবং শিগগির গণপরিবহন চালুর সম্ভাবনায় সংক্রমণ আবার বাড়ার আশঙ্কা করছেন বিশেষজ্ঞরা, বিশেষত ভারতীয় নতুন ধরন শনাক্তে সীমিত সক্ষমতার কারণে। স্বাস্থ্যবিধি না মানলে পরিস্থিতির অবনতি হলে সরকার পুনরায় লকডাউনে যেতে পারে।",11.24,2.3,8.99,1.0,1.0,1.0,4.0,2.0,5.0,2.33
news-42949518,ভারতে মুঘল আমলে নির্মিত আইকনিক স্থাপত্য তাজমহলের প্রাঙ্গণে সে রাজ্যের সরকার 'রামলীলা' অনুষ্ঠান আয়োজনের সিদ্ধান্ত নেওয়ার পর তা নিয়ে বিতর্ক চরমে উঠেছে।,"উত্তরপ্রদেশ সরকার তাজমহলকেন্দ্রিক এবারের ‘তাজ মহোৎসব’-এর উদ্বোধনে রামলীলা ও রামবন্দনা পরিবেশনের সিদ্ধান্ত নিয়েছে, যা বিজেপি নেতারা সমর্থন করলেও বিরোধী দল ও ঐতিহাসিকরা তাজমহলের মুঘল ঐতিহ্যকে আড়াল করার প্রচেষ্টা বলে সমালোচনা করেছেন। বিজেপির কিছু নেতা তাজমহলকে ‘তেজো মহল’ নামে হিন্দু মন্দির হিসেবে প্রচার করে এই আয়োজনকে স্বাগত জানালেও বিরোধীরা একে সাম্প্রদায়িক বিদ্বেষ ছড়ানোর অপপ্রচার হিসেবে অভিহিত করেছে। আগামী ১৮ ফেব্রুয়ারি মুখ্যমন্ত্রী যোগী আদিত্যনাথ ও রাজ্যপাল রাম নায়েকের উপস্থিতিতে উৎসবটির উদ্বোধন হওয়ার কথা।",10.64,0.0,6.38,3.0,4.0,1.0,5.0,2.0,5.0,3.33
news-56080104,বাংলাদেশের সেনাপ্রধান ও তার ভাইদের নানা কর্মকাণ্ড ও দুর্নীতির অভিযোগ নিয়ে কাতার-ভিত্তিক টেলিভিশন চ্যানেল আল জাজিরার করা একটি অনুসন্ধানী প্রতিবেদন 'অসৎ উদ্দেশ্য' নিয়ে করা হয়েছে বলে দাবি করছেন জেনারেল আজিজ আহমেদ।,"সেনাপ্রধান জেনারেল আজিজ আহমেদ আল জাজিরার ‘অল দ্য প্রাইম মিনিস্টার’স মেন’ প্রতিবেদনকে ভিত্তিহীন ও অসৎ উদ্দেশ্যপ্রণোদিত বলে দাবি করেন এবং বলেন, তাঁর ভাইদের বিরুদ্ধে সংশ্লিষ্ট সময়ে কোনো সাজা বা মামলা ছিল না। প্রতিবেদনে তাঁর দণ্ডিত ও পলাতক দুই ভাইয়ের বিদেশে থাকা এবং তাঁর ছেলের বিয়েতে তাদের উপস্থিতির বিষয় তুলে ধরা হয়েছিল; জেনারেল আজিজের মতে, তাঁকে হেয় করা মানে প্রধানমন্ত্রী ও সরকারকে হেয় করা।",29.17,8.51,14.58,3.0,4.0,1.0,4.0,3.0,5.0,3.33
news-54239981,বাংলাদেশে শীতের সময় করোনাভাইরাস সংক্রমণের প্রকোপ আরও বাড়তে পারে বা দ্বিতীয় ঢেউ আসতে পারে- এমন আশংকা থেকে সরকার ভাইরাসটি প্রতিরোধ এবং চিকিৎসার ব্যাপারে একটি রোডম্যাপ তৈরি করেছে।,"শীতে ঠাণ্ডাজনিত রোগ ও কোভিড-১৯ সংক্রমণ বাড়ার আশঙ্কায় স্বাস্থ্য মন্ত্রণালয় ওষুধ-ভ্যাকসিনের মজুদ নিশ্চিত, প্রয়োজনে নন-কোভিড হাসপাতাল পুনরায় কোভিড চিকিৎসায় ব্যবহার এবং চিকিৎসক-টেলিমেডিসিন প্রস্তুত রাখার পরিকল্পনা করেছে। সংক্রমণ শনাক্তে পরীক্ষা বাড়ানো, সচেতনতা জোরদার ও মাস্ক না পরলে আইনি ব্যবস্থা নেওয়ার কথা বলা হলেও মানুষের সচেতনতা ও পরীক্ষার আগ্রহ কমে যাওয়ায় বিশেষজ্ঞরা প্রতিরোধমূলক ব্যবস্থায় আরও গুরুত্ব দেওয়ার আহ্বান জানিয়েছেন।",6.82,0.0,4.55,3.0,4.0,1.0,5.0,2.0,5.0,3.33
news-49144997,টেলিভিশনে পাকিস্তানের শীর্ষস্থানীয় বিরোধী রাজনীতিবিদ আসিফ আলী জারদারির সাক্ষাৎকার নিচ্ছিলেন সুপরিচিত একজন সাংবাদিক হামিদ মীর। সাক্ষাৎকারটির সম্প্রচার শুরু হওয়ার কয়েক মিনিটের মধ্যেই এর সম্প্রচার বন্ধ হয়ে যায়।,"পাকিস্তানে বিরোধী নেতাদের সাক্ষাৎকার ও বক্তব্য সম্প্রচার বন্ধ, মাঝপথে বিজ্ঞাপন চালানো এবং টিভি চ্যানেল বন্ধের ঘটনায় সংবাদমাধ্যমের ওপর সেন্সরশিপের অভিযোগ জোরালো হয়েছে; সাংবাদিকদের দাবি, সরকার, সামরিক বাহিনী ও গোয়েন্দা সংস্থাগুলো চাপ, বিজ্ঞাপন বন্ধ ও সম্প্রচার নিয়ন্ত্রণের মাধ্যমে সমালোচনা দমন করছে। সরকার ও সেনাবাহিনী অভিযোগ অস্বীকার করলেও রিপোর্টার্স উইদাউট বর্ডার্সের সূচকে পাকিস্তান ১৮০ দেশের মধ্যে ১৪২তম, যা দেশটির গণমাধ্যমের স্বাধীনতার অবনতির ইঙ্গিত দেয়।",11.24,2.3,8.99,2.0,1.0,1.0,4.0,2.0,5.0,2.5
news-56878093,বাংলাদেশে আগামীকাল সোমবার থেকে করোনাভাইরাসের টিকার প্রথম ডোজ দেয়া বন্ধ করে দিচ্ছে কর্তৃপক্ষ।,"ভারতের সেরাম ইনস্টিটিউট থেকে প্রত্যাশিত টিকা না পাওয়া এবং ভারতীয় রপ্তানি নিষেধাজ্ঞার কারণে বাংলাদেশ ২৬ এপ্রিল থেকে পরবর্তী নির্দেশ না দেওয়া পর্যন্ত কোভিড-১৯ টিকার প্রথম ডোজ প্রদান সাময়িকভাবে বন্ধ করেছে। সরকার তিন কোটি ডোজের চুক্তি করলেও এ পর্যন্ত সেরাম থেকে ৭০ লাখ ও উপহার হিসেবে ৩২ লাখ—মোট ১ কোটি ২ লাখ ডোজ পেয়েছে, যার বড় অংশ বিতরণ হয়ে গেছে। মে মাসে কোভ্যাক্স ও সেরাম থেকে আরও ২১ লাখ ডোজ পাওয়ার আশা থাকলেও সরবরাহ নিয়ে অনিশ্চয়তা রয়েছে।",10.99,4.49,10.99,3.0,4.0,1.0,4.0,2.0,5.0,3.17
news-51083336,গত ১৫ বছর ধরে কেটি মেইসনরুজ অপেক্ষা করছেন এমন এক সফরের জন্য যেটি তাকে পৃথিবী থেকে নিয়ে যাবে ভিন্ন এক জগতে।,"৬১ বছর বয়সী কেটি মেইজনরুজসহ শত শত মানুষ ভার্জিন গ্যালাকটিকের মহাকাশ পর্যটন ফ্লাইটের টিকিট কিনেছেন, যার উদ্বোধন এ বছর হওয়ার কথা। পর্যটকদের মাত্র তিন দিনের প্রশিক্ষণ দিয়ে ৯০ মিনিটের যাত্রায় কয়েক মিনিট মহাকাশে থাকার সুযোগ দেওয়া হবে; একই সময়ে ব্লু অরিজিন ও স্পেসএক্সও মহাকাশ পর্যটন ও দ্রুত আন্তঃমহাদেশীয় ভ্রমণের পরিকল্পনা করছে।",5.56,0.0,5.56,2.0,1.0,1.0,4.0,3.0,5.0,2.67
news-46679946,ইতালিতে অভিবাসীদের এক কেন্দ্রে একটি দু'বছরের শিশুর খৎনা করানোর সময় অতিরিক্ত রক্তক্ষরণ শুরু হবার ফলে ছেলেটি মারা গেছে।,"ইতালির মন্টেরন্ডোতে অবৈধভাবে খৎনা করানোর পর এক শিশু অতিরিক্ত রক্তক্ষরণে মারা গেছে এবং তার ভাই হাসপাতালে চিকিৎসাধীন; ঘটনায় ৬৬ বছর বয়স্ক এক ব্যক্তির বিরুদ্ধে হত্যা মামলা হয়েছে ও লিবিয়ান বংশোদ্ভূত মার্কিন ডাক্তারকে গ্রেফতার করা হয়েছে। ইতালিতে বছরে প্রায় পাঁচ হাজার খৎনা হয়, যার এক-তৃতীয়াংশের বেশি অবৈধভাবে; সরকারি ব্যবস্থায় এটি না থাকায় ব্যয়বহুল বেসরকারি চিকিৎসার পরিবর্তে দরিদ্র পরিবারগুলো প্রায়ই অদক্ষ ব্যক্তির শরণ নেয়।",17.07,5.0,12.2,2.0,2.0,1.0,4.0,2.0,5.0,2.67
news-47301727,পনের বছর বয়সে তথাকথিত ইসলামিক স্টেট বা আইএসে যোগ দেয়া শামীমা বেগম ব্রিটিশ নাগরিকত্ব হারাতে যাচ্ছেন।,"আইএসে যোগ দিতে ২০১৫ সালে যুক্তরাজ্য ছেড়ে সিরিয়ায় যাওয়া শামীমা বেগমের ব্রিটিশ নাগরিকত্ব বাতিলের সিদ্ধান্ত জানানো হয়েছে, যা তার পরিবার আইনি পথে চ্যালেঞ্জ করার কথা ভাবছে। সিরিয়ার শরণার্থীশিবিরে সন্তান জন্ম দেওয়ার পর তিনি সন্তানকে নিয়ে যুক্তরাজ্যে ফিরতে চান, তবে বাংলাদেশি বংশোদ্ভূত হলেও বাংলাদেশি নাগরিকত্ব বা পাসপোর্ট নেই বলে জানিয়েছেন। ম্যানচেস্টার হামলা ও আইএসের কর্মকাণ্ড নিয়ে তার মন্তব্যে হামলায় আহত ব্যক্তি ও নিহতদের স্বজনদের মধ্যে ক্ষোভ সৃষ্টি হয়েছে।",14.46,4.94,12.05,2.0,3.0,1.0,4.0,2.0,5.0,2.83
news-49709690,প্রিয়াঙ্কা তরফদার বৃষ্টি বছর তিনেক আগে শ্রীমঙ্গলে তার গ্রামের বাড়ি থেকে ছুটি কাটিয়ে ঢাকায় ফিরছিলেন।,"গত পাঁচ বছরে বাংলাদেশে ট্রেনে পাথর নিক্ষেপের কারণে ২,০০০-এর বেশি জানালা-দরজা ভাঙার ঘটনা ঘটেছে এবং এতে যাত্রীসহ রেলকর্মী নিহত ও আহত হয়েছেন। রেল কর্তৃপক্ষ ৬৫টি ঝুঁকিপূর্ণ স্থান চিহ্নিত করে সচেতনতা ও পুলিশি নজরদারি বাড়ালেও জড়িতদের শনাক্ত ও শাস্তি দেওয়া কঠিন হওয়ায় ঘটনা পুরোপুরি বন্ধ হয়নি।",0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,2.83
news-56546869,গত দু বছরের মধ্যে চতুর্থবারের মতো একই সমস্যা হচ্ছে ইসরায়েলে- নির্বাচনের পর সংখ্যাগরিষ্ঠতা পেয়েও ক্ষমতায় থাকার জন্য প্রয়োজনীয় আসনের জন্য হাহাকার করতে হচ্ছে প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহুকে।,"ইসরায়েলের নির্বাচনে কোনো পক্ষই নিরঙ্কুশ সংখ্যাগরিষ্ঠতা না পাওয়ায় পাঁচটি আসনজয়ী ইসলামপন্থী আরব দল রাম ও এর নেতা মানসুর আব্বাস কিংমেকার হয়ে উঠেছেন। নেতানিয়াহুকে ক্ষমতায় রাখতে বা সরকার গঠনে রাম জোটে যোগ দিতে পারে, কিংবা বাইরে থেকে সমর্থন দিতে পারে—বিনিময়ে আরব জনগোষ্ঠীর স্বার্থ আদায়ের সুযোগ পাবে। তবে নেতানিয়াহুর ডানপন্থী শরিকদের সঙ্গে রামের সমন্বয় এবং সম্ভাব্য জোটের প্রভাব, বিশেষ করে ফিলিস্তিনিদের ওপর, এখনও অনিশ্চিত।",6.74,0.0,4.49,2.0,2.0,1.0,4.0,3.0,5.0,2.83
news-56728594,বাংলাদেশের মন্ত্রিপরিষদ বিভাগ সাত দিনের লকডাউনের যে বিধি-নিষেধ দিয়েছে বুধবার থেকে তার মধ্যে সব ধরণের আর্থিক প্রতিষ্ঠান বন্ধ রাখার নির্দেশ দেয়া হয়েছে।,"বাংলাদেশ ব্যাংকের নির্দেশনা অনুযায়ী ১৪ এপ্রিল থেকে বিধিনিষেধ চলাকালে বিশেষ কিছু শাখা ছাড়া সব ব্যাংক বন্ধ থাকবে। তবে বন্দর ও কাস্টমস এলাকার নির্দিষ্ট শাখা সীমিত জনবল নিয়ে চালু রাখা যাবে এবং এটিএম, কার্ড ও অনলাইন ব্যাংকিং সেবা সচল রাখতে পর্যাপ্ত নগদ সরবরাহ নিশ্চিত করতে হবে।",8.82,0.0,8.82,3.0,2.0,1.0,5.0,3.0,5.0,3.17
news-52668365,বাংলাদেশে করোনাভাইরাস মহামারির মধ্যে লকডাউনের কারণে ক্ষতিগ্রস্ত ৫০ লাখ দরিদ্র পরিবারকে ঈদ উপলক্ষে আড়াই হাজার টাকা করে নগদ সহায়তা দেয়া শুরু করা হয়েছে।,"দেশে পাঁচ কোটির বেশি মানুষের খাদ্য সহায়তা জরুরি হলেও সরকারি খাদ্য ও নগদ সহায়তার পরও অনেকে তা পাননি বলে অভিযোগ করছেন। সহায়তার তালিকা তৈরিতে তাড়াহুড়ো, পুরোনো তথ্য, স্থানীয় জনপ্রতিনিধিদের ওপর নির্ভরতা এবং বিতরণে অনিয়ম-দুর্নীতির কারণে সমন্বয় নিয়ে প্রশ্ন উঠেছে। সরকার সমন্বয় ও পর্যাপ্ত সহায়তার দাবি করলেও বিশেষজ্ঞদের মতে, নিম্ন মধ্যবিত্ত ও নতুন করে দরিদ্র হয়ে পড়া মানুষের সংখ্যা সরকারি সহায়তার আওতার চেয়ে অনেক বেশি।",11.36,0.0,4.55,1.0,1.0,1.0,4.0,3.0,5.0,2.5
news-45932627,জামাল খাসোগজির হত্যকাণ্ড সম্পর্কে আরেকটি নতুন ভাষ্য হাজির করেছে সৌদি আরব।,"সৌদি আরবের আগের বক্তব্যের বিপরীতে এক জ্যেষ্ঠ কর্মকর্তা রয়টার্সকে জানান, ১৫ সদস্যের সৌদি দল জামাল খাসোগজিকে অপহরণ করে ‘সেফ হাউজে’ নেওয়ার পরিকল্পনা করেছিল; প্রতিরোধের সময় তাকে জাপটে ধরলে তিনি শ্বাসরুদ্ধ হয়ে মারা যান। পরে তার পোশাক পরে এক সদস্য কনস্যুলেট থেকে বেরিয়ে যাওয়ার ভান করেন এবং মৃতদেহ স্থানীয় সহযোগীর মাধ্যমে গুমের চেষ্টা করা হয়। সৌদি ভাষ্যের বারবার পরিবর্তন, দেহাবশেষের অবস্থান এবং যুবরাজ মোহাম্মদ বিন সালমানের জ্ঞাতসারে অভিযানটি পরিচালিত হয়েছিল কি না—এসব প্রশ্নে সংকট আরও গভীর হয়েছে।",4.55,0.0,4.55,2.0,3.0,1.0,5.0,1.0,5.0,2.83
