id,reference,generated,rouge1,rouge2,rougeL,relevance,completeness,faithfulness,coherence,conciseness,fluency,avg_score
140427_pg_bd_heat_dhaka_ac,গত বেশ কিছুদিন বাংলাদেশের রাজধানী ঢাকায় বাসিন্দাদের আলোচনার প্রধান বিষয় দু:সহ গরম।,"ঢাকায় এবারের গরমে এসির চাহিদা ব্যাপকভাবে বেড়ে গেছে, যার ফলে বিক্রেতারা সরবরাহে অক্ষম হচ্ছেন এবং দামও বৃদ্ধি পাচ্ছে। এক টন বা দেড় টনের এসি বাজারে পাওয়া যাচ্ছে না, ফলে ক্রেতাদের অপেক্ষা করতে হচ্ছে নতুন এসি লাগানোর জন্য। এদিকে, এসির ব্যবহার বাড়ানোর কারণে বিদ্যুতের চাহিদা বৃদ্ধি পেয়েছে, যা লোডশেডিংয়ের সমস্যাও সৃষ্টি করছে।",3.12,0.0,3.12,2.0,1.0,1.0,5.0,3.0,5.0,2.83
news-56880849,"বাংলাদেশে স্বাস্থ্য অধিদপ্তরের তথ্যে দেখা গেছে, গত সপ্তাহে যেখানে নমুনা পরীক্ষার বিচারে কোভিড-১৯ রোগী শনাক্তের হার ছিল ২৩ শতাংশ, কয়েকদিনের ব্যবধানে সেটি এখন ১৩ শতাংশে নেমে এসেছে।","বাংলাদেশে করোনাভাইরাসের সংক্রমণ ও মৃত্যুর হার কিছুটা কমেছে, যা চলমান লকডাউনের ফলস্বরূপ বলে স্বাস্থ্য অধিদপ্তরের কর্মকর্তারা মনে করছেন। তবে দোকানপাট ও শপিংমল খুলে দেওয়ার ফলে সংক্রমণের ঝুঁকি বাড়তে পারে, এবং সরকার স্বাস্থ্যবিধি মেনে চলার ওপর গুরুত্ব দিচ্ছে। গত ২৪ ঘণ্টায় ১০১ জনের মৃত্যু হওয়ায় মোট মৃত্যুর সংখ্যা ১১ হাজার ছাড়িয়েছে।",12.82,2.63,10.26,2.0,1.0,1.0,4.0,2.0,5.0,2.5
news-42949518,ভারতে মুঘল আমলে নির্মিত আইকনিক স্থাপত্য তাজমহলের প্রাঙ্গণে সে রাজ্যের সরকার 'রামলীলা' অনুষ্ঠান আয়োজনের সিদ্ধান্ত নেওয়ার পর তা নিয়ে বিতর্ক চরমে উঠেছে।,"উত্তরপ্রদেশ সরকার এবারে 'তাজ মহোৎসব' উদ্বোধন করবে ভগবান রামের জীবনগাথা-নির্ভর নৃত্যগীতের মাধ্যমে, যা বিজেপির নেতাদের দ্বারা সমর্থিত হলেও বিরোধী দল এবং ঐতিহাসিকরা এর সমালোচনা করছেন। তারা বলছেন, এটি তাজমহলের ঐতিহ্যকে অস্বীকার করার চেষ্টা এবং সাম্প্রদায়িক বিভাজনের একটি উদাহরণ। তাজমহলকে কেন্দ্র করে এই পরিবর্তন রাজনৈতিক উদ্দেশ্য সাধনের অংশ বলেও মনে করা হচ্ছে।",5.41,0.0,2.7,3.0,3.0,1.0,4.0,3.0,5.0,3.17
news-56080104,বাংলাদেশের সেনাপ্রধান ও তার ভাইদের নানা কর্মকাণ্ড ও দুর্নীতির অভিযোগ নিয়ে কাতার-ভিত্তিক টেলিভিশন চ্যানেল আল জাজিরার করা একটি অনুসন্ধানী প্রতিবেদন 'অসৎ উদ্দেশ্য' নিয়ে করা হয়েছে বলে দাবি করছেন জেনারেল আজিজ আহমেদ।,"বাংলাদেশের সেনাবাহিনী প্রধান জেনারেল আজিজ আহমেদ আল জাজিরার একটি প্রতিবেদনে তার ভাইদের বিরুদ্ধে অভিযোগের প্রেক্ষিতে মন্তব্য করেছেন, যেখানে তিনি বলেন যে, তার ভাইদের বিরুদ্ধে কোনো মামলা ছিল না এবং তারা বিয়ের অনুষ্ঠানে অংশগ্রহণের সময় দণ্ডিত ছিলেন না। তিনি উল্লেখ করেন, প্রতিবেদনটি তাকে এবং প্রধানমন্ত্রীকে হেয় করার উদ্দেশ্যে তৈরি করা হয়েছে এবং তিনি সরকারের নিরাপত্তা নিশ্চিত করার বিষয়ে সচেতন।",24.44,11.36,13.33,3.0,3.0,2.0,4.0,3.0,5.0,3.33
news-54239981,বাংলাদেশে শীতের সময় করোনাভাইরাস সংক্রমণের প্রকোপ আরও বাড়তে পারে বা দ্বিতীয় ঢেউ আসতে পারে- এমন আশংকা থেকে সরকার ভাইরাসটি প্রতিরোধ এবং চিকিৎসার ব্যাপারে একটি রোডম্যাপ তৈরি করেছে।,"স্বাস্থ্য মন্ত্রণালয় ঠাণ্ডাজনিত রোগ ও কোভিড-১৯ এর চিকিৎসার জন্য প্রস্তুতি নিচ্ছে, যাতে শীতকালে সংক্রমণ বাড়লে চিকিৎসা ব্যবস্থা সংকটে না পড়ে। হাসপাতালগুলোকে কোভিড-১৯ এর চিকিৎসায় ব্যবহারের জন্য প্রস্তুত রাখা হচ্ছে এবং মাস্ক ব্যবহার না করলে কঠোর আইন প্রয়োগের সিদ্ধান্ত নেওয়া হয়েছে। বিশেষজ্ঞরা করোনাভাইরাসের সংক্রমণ প্রতিরোধে আরও গুরুত্ব দেওয়ার আহ্বান জানিয়েছেন, কারণ মানুষের মধ্যে সচেতনতার অভাব দেখা দিয়েছে।",7.06,0.0,2.35,3.0,3.0,2.0,5.0,3.0,5.0,3.5
news-49144997,টেলিভিশনে পাকিস্তানের শীর্ষস্থানীয় বিরোধী রাজনীতিবিদ আসিফ আলী জারদারির সাক্ষাৎকার নিচ্ছিলেন সুপরিচিত একজন সাংবাদিক হামিদ মীর। সাক্ষাৎকারটির সম্প্রচার শুরু হওয়ার কয়েক মিনিটের মধ্যেই এর সম্প্রচার বন্ধ হয়ে যায়।,"পাকিস্তানে বিরোধী নেতাদের সাক্ষাৎকার সম্প্রচার বন্ধ করার ঘটনা সংবাদ মাধ্যমের স্বাধীনতার ওপর সরকারের চাপের প্রমাণ হিসেবে দেখা হচ্ছে। সাংবাদিকরা এই সেন্সরশিপের বিরুদ্ধে প্রতিবাদ জানালেও সরকার ও সেনাবাহিনী এসব অভিযোগ অস্বীকার করছে। রিপোর্টার্স উইদাউট বর্ডার্সের সূচকে পাকিস্তানের অবস্থান ১৪২ নম্বরে, যা দেশের সংবাদ মাধ্যমের স্বাধীনতার ওপর হস্তক্ষেপের প্রমাণ।",13.51,2.78,10.81,2.0,2.0,1.0,3.0,3.0,4.0,2.5
news-56878093,বাংলাদেশে আগামীকাল সোমবার থেকে করোনাভাইরাসের টিকার প্রথম ডোজ দেয়া বন্ধ করে দিচ্ছে কর্তৃপক্ষ।,"বাংলাদেশে কোভিড-১৯ টিকার প্রথম ডোজ প্রদান সাময়িকভাবে বন্ধ ঘোষণা করা হয়েছে, কারণ সিরাম ইনস্টিটিউট থেকে টিকার সরবরাহে সমস্যা দেখা দিয়েছে। ২৪শে এপ্রিল পর্যন্ত ৫৭ লাখের বেশি মানুষ প্রথম ডোজ টিকা গ্রহণ করেছে, কিন্তু ভারত থেকে টিকা রপ্তানির নিষেধাজ্ঞার কারণে বাংলাদেশ নতুন টিকার আশা করছে। স্বাস্থ্য অধিদপ্তরের মহাপরিচালক জানান, মে মাসে কিছু টিকা পাওয়ার সম্ভাবনা রয়েছে, তবে পরিস্থিতি অনিশ্চিত।",16.67,5.71,13.89,3.0,5.0,1.0,4.0,2.0,4.0,3.17
news-51083336,গত ১৫ বছর ধরে কেটি মেইসনরুজ অপেক্ষা করছেন এমন এক সফরের জন্য যেটি তাকে পৃথিবী থেকে নিয়ে যাবে ভিন্ন এক জগতে।,"কেটি মেইসনরুজ, ৬১ বছর বয়সী বিজনেস স্কুলের প্রফেসর, ২০০৫ সালে ভার্জিন গ্যালাকটিকের মাধ্যমে মহাকাশে যাওয়ার জন্য ২.৫ লাখ ডলার দিয়ে টিকেট কাটেন। তিনি মহাকাশ ভ্রমণের প্রশিক্ষণ নিচ্ছেন এবং আশা করছেন এটি একটি চমৎকার অভিজ্ঞতা হবে। ভার্জিন গ্যালাকটিক প্রথম বেসরকারি কোম্পানি হিসেবে পর্যটকদের মহাকাশে নিয়ে যাবে, যেখানে ৬০০ জনেরও বেশি মানুষ টিকেট কিনেছেন।",16.22,2.78,10.81,2.0,2.0,1.0,5.0,2.0,5.0,2.83
news-46679946,ইতালিতে অভিবাসীদের এক কেন্দ্রে একটি দু'বছরের শিশুর খৎনা করানোর সময় অতিরিক্ত রক্তক্ষরণ শুরু হবার ফলে ছেলেটি মারা গেছে।,"ইতালির মন্টেরন্ডো উপশহরে অবৈধভাবে খৎনা করানোর ফলে এক শিশুর মৃত্যু হয়েছে এবং তার ভাই হাসপাতালে চিকিৎসাধীন। মৃত শিশুর মা নাইজেরিয়ান, যিনি ইসলামী রীতিতে সন্তানদের খৎনা করানোর উদ্যোগ নিয়েছিলেন। এ ঘটনায় ৬৬ বছর বয়স্ক এক ডাক্তারকে গ্রেফতার করা হয়েছে এবং তার বিরুদ্ধে হত্যা মামলা দায়ের করা হয়েছে।",15.38,3.17,12.31,3.0,2.0,2.0,5.0,3.0,5.0,3.33
news-47301727,পনের বছর বয়সে তথাকথিত ইসলামিক স্টেট বা আইএসে যোগ দেয়া শামীমা বেগম ব্রিটিশ নাগরিকত্ব হারাতে যাচ্ছেন।,"শামীমা বেগম, যিনি ২০১৫ সালে সিরিয়ায় চলে গিয়েছিলেন, এখন ব্রিটেনে ফিরে আসার ইচ্ছা প্রকাশ করেছেন এবং সম্প্রতি একটি পুত্র সন্তানের জন্ম দিয়েছেন। তার ব্রিটিশ নাগরিকত্ব বাতিল হতে পারে, কারণ তিনি ১৯ বছর বয়সী এবং অন্য দেশের নাগরিকত্ব পাওয়ার যোগ্য। তার আইনজীবী বলেছেন যে তারা এ সিদ্ধান্তের বিরুদ্ধে আইনি পদক্ষেপ নেবেন।",15.15,6.25,12.12,3.0,3.0,2.0,5.0,4.0,5.0,3.67
news-49709690,প্রিয়াঙ্কা তরফদার বৃষ্টি বছর তিনেক আগে শ্রীমঙ্গলে তার গ্রামের বাড়ি থেকে ছুটি কাটিয়ে ঢাকায় ফিরছিলেন।,"গত পাঁচ বছরে বাংলাদেশে ট্রেনে পাথর ছুঁড়ে ২,০০০ এর বেশি জানালা-দরজা ভাঙার ঘটনা ঘটেছে, যার ফলে কয়েকজন নিহত ও আহত হয়েছেন। রেলওয়ে কর্তৃপক্ষ পাথর নিক্ষেপের প্রবণতা কমানোর চেষ্টা করলেও, স্থানীয় শিশু-কিশোরদের কৌতূহল ও সচেতনতার অভাবে এই সমস্যা পুরোপুরি সমাধান করা সম্ভব হয়নি। রেলমন্ত্রী জানান, জনসচেতনতা বৃদ্ধির মাধ্যমে পরিস্থিতি উন্নত করার চেষ্টা চলছে।",0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,2.67
news-56546869,গত দু বছরের মধ্যে চতুর্থবারের মতো একই সমস্যা হচ্ছে ইসরায়েলে- নির্বাচনের পর সংখ্যাগরিষ্ঠতা পেয়েও ক্ষমতায় থাকার জন্য প্রয়োজনীয় আসনের জন্য হাহাকার করতে হচ্ছে প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহুকে।,"ইসরায়েলের নির্বাচনে মানসুর আব্বাসের নেতৃত্বাধীন ইসলামপন্থী আরব দল রাম পাঁচটি আসনে জয় লাভ করে, যা তাদেরকে রাজনৈতিক কিংমেকার হিসেবে প্রতিষ্ঠিত করেছে। নেতানিয়াহুর সরকারে যাওয়া বা ক্ষমতা হারানোর ক্ষেত্রে রামের ভূমিকা গুরুত্বপূর্ণ হতে পারে, যদিও তাদের জোট গঠনের সম্ভাবনা এখনও অনিশ্চিত। আব্বাস ইসরায়েলের আরব জনগণের স্বার্থ রক্ষায় দরকষাকষির সুযোগ গ্রহণের জন্য প্রস্তুত রয়েছেন।",2.56,0.0,2.56,2.0,1.0,1.0,4.0,4.0,5.0,2.83
news-56728594,বাংলাদেশের মন্ত্রিপরিষদ বিভাগ সাত দিনের লকডাউনের যে বিধি-নিষেধ দিয়েছে বুধবার থেকে তার মধ্যে সব ধরণের আর্থিক প্রতিষ্ঠান বন্ধ রাখার নির্দেশ দেয়া হয়েছে।,"বাংলাদেশ ব্যাংক নির্দেশনা অনুযায়ী, ১৪ই এপ্রিল থেকে সাধারণভাবে সব তফসিলি ব্যাংক বন্ধ থাকবে, তবে জরুরি প্রয়োজনে এটিএম বুথ থেকে টাকা উত্তোলন করা যাবে। ব্যাংকগুলোকে এটিএম বুথে পর্যাপ্ত নগদ সরবরাহ এবং অনলাইন ব্যাংকিং সুবিধা চালু রাখার নির্দেশ দেয়া হয়েছে।",22.95,10.17,22.95,3.0,2.0,1.0,5.0,4.0,5.0,3.33
news-52668365,বাংলাদেশে করোনাভাইরাস মহামারির মধ্যে লকডাউনের কারণে ক্ষতিগ্রস্ত ৫০ লাখ দরিদ্র পরিবারকে ঈদ উপলক্ষে আড়াই হাজার টাকা করে নগদ সহায়তা দেয়া শুরু করা হয়েছে।,"বিশেষজ্ঞদের মতে, দেশে পাঁচ কোটির বেশি মানুষের খাদ্য সাহায্য জরুরি, এবং প্রধানমন্ত্রী শেখ হাসিনা মোবাইল ব্যাংকিংয়ের মাধ্যমে নগদ সহায়তার কার্যক্রম শুরু করেছেন। তবে খাদ্য সহায়তা বিতরণে অনিয়ম ও সমন্বয়হীনতার অভিযোগ রয়েছে, এবং অনেক মানুষ এখনও সহায়তা না পাওয়ার কথা জানিয়েছেন। সরকারের পক্ষ থেকে দাবি করা হচ্ছে যে, তারা যথেষ্ট সহায়তা প্রদান করছেন, কিন্তু দরিদ্র ও নিম্ন মধ্যবিত্তদের সংখ্যা বেড়ে যাওয়ায় সহায়তা প্রয়োজনের পরিমাণও বৃদ্ধি পেয়েছে।",9.09,0.0,6.82,2.0,1.0,1.0,4.0,2.0,5.0,2.5
news-45932627,জামাল খাসোগজির হত্যকাণ্ড সম্পর্কে আরেকটি নতুন ভাষ্য হাজির করেছে সৌদি আরব।,"সৌদি কর্তৃপক্ষ জামাল খাসোগজির হত্যার ঘটনা স্বীকার করার পর, একজন উর্ধ্বতন কর্মকর্তা নতুন তথ্য প্রদান করেছেন, যেখানে বলা হয়েছে যে খাসোগজিকে অপহরণের উদ্দেশ্যে কনস্যুলেটে ডেকে আনা হয়েছিল। তিনি শ্বাসরুদ্ধ হয়ে মারা যান যখন সৌদি দলের সদস্যরা তাকে থামানোর চেষ্টা করেন। ঘটনার পর তার মৃতদেহ গুম করার পরিকল্পনা করা হয় এবং এটি সৌদি আরবের জন্য একটি বড় সংকট সৃষ্টি করেছে।",14.29,2.94,11.43,2.0,3.0,1.0,4.0,2.0,4.0,2.67
news-46002945,ভারতের দিল্লি বিশ্ববিদ্যালয় তাদের পাঠ্যক্রম থেকে কয়েকটি বই বাদ দিতে চলেছে।,"দিল্লি বিশ্ববিদ্যালয় আগামী শিক্ষাবর্ষ থেকে রাষ্ট্রবিজ্ঞানের পাঠ্যক্রম থেকে চারটি 'হিন্দুত্ব-বিরোধী' বই বাদ দেওয়ার প্রক্রিয়া শুরু করেছে, যার মধ্যে দলিত লেখক কাঞ্ছা ইলাইয়ার তিনটি বই অন্তর্ভুক্ত। বিশ্ববিদ্যালয়ের স্ট্যান্ডিং কমিটির সদস্যরা দাবি করেছেন যে এসব বইয়ের মধ্যে যথেষ্ট গবেষণালব্ধ উপাদান নেই এবং এগুলি ছাত্রছাত্রীদের মধ্যে ভেদাভেদের মনোভাব তৈরি করতে পারে। কাঞ্ছা ইলাইয়া এই সিদ্ধান্তকে বিজেপি-আর এস এসের দর্শনকে চ্যালেঞ্জ করার কারণে বইগুলো বাদ দেওয়া হচ্ছে বলে মন্তব্য করেছেন।",15.19,7.79,15.19,2.0,4.0,1.0,5.0,3.0,5.0,3.33
news-42139703,"ভারতে বহুল আলোচিত আখিলা হাদিয়া-র তথাকথিত 'লাভ জিহাদ' মামলায় দেশের সুপ্রিম কোর্ট সোমবার তার বাবা-মা বা স্বামী, কারও কাছেই তাকে থাকার অনুমতি না-দিয়ে আপাতত তার মেডিক্যাল কলেজের হাতেই তার অভিভাবকত্ব তুলে দিয়েছে।","আখিলা হাদিয়া এবং তার স্বামী শাফিন জাহানকে নিয়ে সুপ্রিম কোর্টে চলমান মামলায় আদালত হাদিয়াকে ১১ মাস তামিলনাডুর কলেজে ইন্টার্নশিপ সম্পন্ন করার অনুমতি দিয়েছে, তবে তার অভিভাবক হিসেবে কলেজের ডিনকে নিয়োগ করা হয়েছে। হাদিয়া আদালতে জানান, তিনি স্বেচ্ছায় মুসলিম হয়েছেন এবং স্বামীর সঙ্গে থাকতে চান, যদিও তার বাবা-মা তার মানসিক অবস্থাকে প্রশ্নবিদ্ধ করেছেন। পরবর্তী শুনানি আগামী জানুয়ারিতে অনুষ্ঠিত হবে।",23.4,6.52,17.02,3.0,4.0,2.0,4.0,3.0,4.0,3.33
