id,reference,generated,rouge1,rouge2,rougeL,relevance,completeness,faithfulness,coherence,conciseness,fluency,avg_score
entertainment-arts-26706229,The BBC is to feature more arts stories in programmes like The One Show in a bid to make the subject less elitist.,"BBC Director General Tony Hall is launching new initiatives to engage younger audiences with the arts, warning that the sector risks marginalization without increased investment. A centerpiece of this strategy is a modern reboot of the landmark 1960s series *Civilisation*, which will utilize new digital technology to explore art history. Supported by a 20% increase in arts funding, the BBC also plans to integrate more arts content into popular television and radio programs.",22.92,4.26,16.67,2.0,3.0,1.0,5.0,3.0,5.0,3.17
education-56213402,"Poorer students in England are up to three A-level grades behind more affluent students, research suggests.","A new study by the Education Policy Institute reveals that students from poorer backgrounds fall significantly behind their wealthier peers by the age of 19, with the ""disadvantage gap"" reaching the equivalent of three A-level grades nationally. While the gap varies by region—with London performing better than other areas—researchers warn that progress has stagnated and is likely to worsen due to the pandemic. Despite government funding initiatives, the study highlights that disadvantaged students continue to lose ground throughout their post-16 education.",19.61,6.0,11.76,4.0,5.0,2.0,5.0,3.0,5.0,4.0
business-38842721,"Hang out the bunting - well, at least buy a couple of party poppers.","The Bank of England has significantly upgraded its economic growth forecasts, reversing the pessimistic projections made immediately following the Brexit referendum. Despite these improved outlooks, the Bank maintains that the negative impacts of Brexit have not disappeared and remain a factor in their long-term analysis. Ultimately, the institution has shifted from its initial ""gloom"" to a more optimistic stance, even as the UK prepares for the complex challenges of the exit process.",6.98,0.0,6.98,1.0,1.0,1.0,4.0,4.0,5.0,2.67
uk-politics-36836980,All MPs are to be automatically offered additional security in their constituency offices and homes.,"Following the murder of MP Jo Cox, Parliament has stripped the expenses watchdog of its authority over security decisions to eliminate bureaucratic delays. All MPs will now be automatically offered enhanced security measures, such as panic buttons and improved locks, without the need for individual applications. This change replaces the previous, lengthy process that required police risk assessments and watchdog approval for every request.",20.25,7.79,17.72,3.0,5.0,1.0,5.0,3.0,5.0,3.67
uk-politics-12657524,"With no money left in the government coffers, the ""only strategy"" for growth is to get behind Britain's entrepreneurs, David Cameron has said.","Prime Minister David Cameron used his party's spring conference to pledge that the upcoming Budget will be the most pro-growth in a generation. He emphasized a commitment to supporting small businesses and ""go-getters"" as a means to rebalance the economy away from debt and financial dependence. However, the Labour Party dismissed these promises as empty rhetoric, arguing that the government has failed to provide meaningful action.",21.51,4.4,10.75,3.0,3.0,1.0,5.0,4.0,5.0,3.5
technology-19700791,Warcraft's online gaming world is about to get a bit bigger.,"World of Warcraft is launching its fourth expansion, *Mists of Pandaria*, which introduces a new continent, character class, and playable panda race. Blizzard is releasing this Asian-themed update in an effort to revitalize the game's player base, which has declined to nine million subscribers since 2012. The expansion aims to combat increasing competition from other popular titles and secure the game's long-term popularity, particularly within the Chinese market.",16.67,0.0,7.14,2.0,3.0,1.0,5.0,4.0,5.0,3.33
business-40666236,The European Central Bank (ECB) has insisted there is still a long way to go before it can call a halt to its economic stimulus programme.,"The European Central Bank has maintained its 0% interest rate and its €60bn monthly bond-buying program, with Mario Draghi signaling that the bank is not yet ready to tighten monetary policy. Despite Draghi’s cautious stance on inflation, the euro hit a 14-month high after he hinted that discussions regarding the future of quantitative easing could begin this autumn. Analysts noted that the market remains highly sensitive to any signals from the ECB regarding the potential end of its stimulus measures.",22.02,5.61,20.18,3.0,5.0,2.0,5.0,3.0,5.0,3.83
business-22689987,South Africa's economic growth slowed sharply in the first three months of the year.,"South Africa's economy grew by only 0.9% in the first quarter, sparking concerns that the nation is struggling to regain momentum following last year's 2.5% growth. This slowdown is largely attributed to industrial maintenance closures, though the country also faces rising inflation and a weakening currency. Consequently, the Reserve Bank has expressed significant concern over the deteriorating economic outlook while keeping interest rates steady.",24.1,9.88,19.28,3.0,4.0,1.0,4.0,3.0,5.0,3.33
business-42226808,"The UK's biggest bioethanol producer has stopped production at its East Yorkshire plant, blaming government ""inaction"".","Vivergo Fuels has halted production at its Hull facility, citing mounting financial losses caused by government delays in mandating the use of 10% bioethanol in petrol. The company warns that this stoppage threatens the livelihoods of 150 employees and thousands of workers across its agricultural supply chain. While Vivergo argues that adopting the E10 fuel standard would significantly reduce carbon emissions, the Department for Transport maintains that it remains on track to meet its biofuel supply targets by 2020.",14.58,4.26,10.42,3.0,5.0,2.0,5.0,3.0,5.0,3.83
technology-54360612,US President Donald Trump's re-election campaign is running hundreds of Facebook advertisements pushing an unfounded conspiracy theory that Joe Biden cheated during the first US presidential debate.,"The Trump campaign has launched a series of Facebook advertisements promoting baseless claims that Joe Biden used a hidden earpiece during the recent presidential debate. These ads, which have reached at least 10 million users, utilize doctored photos and also propagate unfounded rumors regarding drug testing and requests for debate breaks. While such allegations are common in political discourse, the Biden campaign has firmly rejected these claims.",27.08,12.77,25.0,4.0,5.0,2.0,5.0,3.0,5.0,4.0
uk-scotland-scotland-politics-41036484,The chief executive of the Scottish Police Authority (SPA) is to retire early.,"John Foley is set to step down as chief executive of the Scottish Police Authority (SPA) in October following a period of criticism regarding the organization's leadership. The SPA has declared the position redundant as part of a restructuring effort to improve oversight of forensic services. While the exact financial settlement for Mr. Foley’s departure is not yet finalized, the authority has committed to making the total costs public.",26.19,17.07,23.81,3.0,4.0,1.0,5.0,3.0,5.0,3.5
technology-51510196,It was the week when the mobile phone industry's biggest annual trade show was called off over fears about the spread of the coronavirus.,"This week's *Tech Tent* podcast examines the cancellation of Mobile World Congress and the tech industry's response to the coronavirus outbreak. Infectious disease expert Dr. Lee Riley notes that while the virus is a concern, the 24/7 news cycle and social media have caused fear to spread more rapidly than the illness itself. Ultimately, the episode explores how digital platforms influence public perception and understanding of global health threats.",24.74,4.21,16.49,3.0,4.0,2.0,5.0,3.0,5.0,3.67
uk-wales-33793177,"Wales has the highest take-up of broadband of any of the devolved nations, according to a report from the watchdog Ofcom.","Super-fast broadband availability in Wales has risen to 79% due to significant public investment, resulting in higher take-up rates than in Scotland or Northern Ireland. Despite this progress, the region currently faces the lowest 4G availability across the UK. Additionally, while Welsh residents remain the nation's most frequent television viewers, their average daily viewing time has begun to decline.",23.81,4.88,16.67,2.0,3.0,1.0,4.0,3.0,5.0,3.0
uk-politics-20775071,"Allegations that a police officer falsely claimed to have witnessed former Chief Whip Andrew Mitchell calling police ""plebs"" are ""exceptionally serious"", No 10 says.","Former cabinet minister Andrew Mitchell is calling for a full inquiry following allegations that a police officer falsely posed as a witness to the ""plebgate"" incident. While the Metropolitan Police Federation denies any conspiracy to unseat the minister, Downing Street has labeled the claims of fabricated evidence as exceptionally serious. An investigation is currently underway, resulting in the recent arrest of a Diplomatic Protection Squad officer.",35.56,15.91,22.22,3.0,5.0,2.0,4.0,3.0,5.0,3.67
world-latin-america-47658080,"For many Brazilians, Michel Temer's ascension to president was surprising. But as the first Brazilian president to have charges brought against him while in office, his arrest is less unexpected.","Michel Temer ascended to the Brazilian presidency in 2016 following the impeachment of Dilma Rousseff, whom he had actively worked to replace. His tenure was marked by extremely low public approval and significant political apathy, eventually leading to his replacement by Jair Bolsonaro in 2018. Furthermore, Temer became the first sitting Brazilian president to face criminal charges, including allegations of leading a massive bribery scheme involving state-run institutions.",28.0,8.16,22.0,3.0,2.0,2.0,5.0,4.0,5.0,3.5
uk-england-birmingham-47374127,Three siblings have had their stomachs removed after testing positive for a cancer gene following the deaths of their mother and sister.,"After losing their mother and sister to stomach cancer, three siblings from Walsall underwent preventative surgery at Addenbrooke's Hospital to eliminate their own high risk of developing the disease. The siblings pursued genetic testing after realizing their family history, which ultimately identified three of them as carriers of the cancer-causing gene. While the surgery has saved the siblings' lives, the family now faces the challenge of managing the same genetic risk in the next generation.",28.28,8.25,16.16,4.0,5.0,2.0,5.0,3.0,5.0,4.0
uk-england-leeds-54470312,"The death of a British backpacker in Malaysia remains a mystery six years on, an inquest has heard.","Gareth Huntley, a 33-year-old volunteer from Leeds, went missing and was later found dead on Tioman Island in 2014. A coroner’s inquest concluded that his cause of death remains unknown, as decomposition prevented a definitive finding and evidence of third-party involvement was inconclusive. His family expressed deep frustration over the mysterious circumstances of his passing and the lack of answers after six years.",28.24,2.41,16.47,4.0,5.0,1.0,5.0,4.0,5.0,4.0
world-asia-31001251,"The recent high-profile spat with the US over the Hollywood film ""The Interview"" painted North Korea's enigmatic young leader Kim Jong-un as impetuous.","Following the Sony cyberattack linked to the film *The Interview*, international scrutiny intensified regarding Kim Jong-un’s true motivations and leadership style. Insiders, including journalist Jean Lee, suggest that Kim’s rise to power was marked by a need to establish authority despite his youth and status as a non-eldest son. Ultimately, observers characterize his leadership as defined by a calculated ruthlessness aimed at ensuring the survival of his regime.",22.45,8.33,18.37,2.0,2.0,1.0,5.0,3.0,5.0,3.0
world-middle-east-18571193,Saudi Arabia is to allow its women athletes to compete in the Olympics for the first time.,"Saudi Arabia has decided to allow female athletes to compete in the Olympics, marking a significant shift in a country where women's participation in sports has traditionally faced fierce religious opposition. To accommodate conservative sensitivities, officials stated that any qualifying women will wear modest, loose-fitting clothing, including a sports hijab. This decision follows intense, behind-the-scenes negotiations led by King Abdullah, who has been working to gradually increase the role of women in Saudi society.",25.26,15.05,23.16,3.0,5.0,2.0,5.0,3.0,5.0,3.83
uk-england-hereford-worcester-51539199,A body has been found in the search for a woman who went missing in floods after her car got stuck in water.,"Yvonne Booth, 55, has died after being swept into floodwaters near Tenbury Wells during the severe weather caused by Storm Dennis. A man who was with her was rescued and remains in stable condition after the pair were caught in a stream while exiting their vehicle. As hundreds of flood warnings persist across the region, authorities have declared major incidents in areas like Worcestershire, where many residents are being advised to evacuate.",23.16,0.0,14.74,3.0,2.0,1.0,5.0,4.0,5.0,3.33
world-europe-isle-of-man-56422262,"High Covid-19 infection rates mean it is ""too risky"" to allow household support bubbles to be formed on the Isle of Man, the chief minister has told Tynwald.","Chief Minister Howard Quayle has ruled out introducing support bubbles for now, citing the rapid spread of the Kent variant as the primary reason for the decision. While several MHKs have raised concerns regarding the mental health impact of the lockdown on families and single parents, the government insists that preventing a rise in infection rates remains the priority. Quayle has promised to review the policy and implement support bubbles as soon as health officials deem it safe to do so.",25.45,5.56,10.91,4.0,5.0,2.0,5.0,4.0,5.0,4.17
technology-30795245,Prosecutors have said the alleged creator and operator of the Silk Road underground market operated like a traditional drug lord.,"Ross Ulbricht is currently on trial in New York, where he faces charges of operating the Silk Road website, a massive online marketplace for illegal drugs and commodities. While prosecutors allege he earned millions as the site's mastermind, ""Dread Pirate Roberts,"" his defense team argues that he is being framed as a ""fall guy"" for the true operators. If convicted on charges including narcotics trafficking and money laundering, Ulbricht could face a life sentence in prison.",24.74,4.21,12.37,3.0,2.0,1.0,5.0,3.0,5.0,3.17
newsbeat-11997559,Adele has announced a UK tour starting in Leeds next April.,"Adele is set to release her second album, *21*, on January 24, preceded by the single ""Rolling in the Deep"" on January 16. To support the new record, which she describes as a more mature reflection of her personal growth, the singer has announced a UK tour spanning April 2011. Tickets for the tour go on sale to the general public on December 17, with early access available to fans via her website.",19.05,9.76,16.67,2.0,2.0,1.0,5.0,2.0,5.0,2.83
uk-england-oxfordshire-20503005,Refuge centres have been set up in Oxfordshire as flood warnings on more rivers are put in place.,"Oxfordshire authorities have placed leisure centers on standby to accommodate potential evacuees as high river levels continue to threaten homes across the county. The Environment Agency has issued multiple flood warnings, prompting local councils to install protective barriers in vulnerable areas. Meanwhile, officials are urging drivers to respect road closures after numerous vehicles were destroyed by attempting to navigate flooded routes.",25.32,2.6,12.66,3.0,3.0,2.0,5.0,4.0,5.0,3.67
uk-england-london-46741638,A man has been arrested on suspicion of murdering a security guard who was stabbed to death at a private party in London's West End on New Year's Day.,"Security guard Tudor Simionov was fatally stabbed after a group of men attempted to crash a private party at London's Fountain House. Three others, including two security staff and a woman, also sustained significant injuries during the altercation, leading to the arrest of a 26-year-old suspect. Separately, police are investigating the unrelated murder of Charlotte Huggins, who died from a single stab wound in Camberwell on New Year's Day.",44.23,15.69,28.85,2.0,4.0,1.0,4.0,2.0,5.0,3.0
entertainment-arts-11956797,Rock star Eric Clapton is to sell off part of his extensive guitar collection to raise money for his rehab clinic.,"Eric Clapton is auctioning over 150 items, including his own guitars and amplifiers alongside donations from other legendary musicians, at a Bonhams sale in New York next February. The event aims to raise significant funds for the Crossroads Centre, an addiction treatment facility in Antigua founded by the guitarist. Before the auction, the collection will be available for public viewing at Bonhams in London from January 23 to 26.",22.22,6.82,17.78,4.0,4.0,1.0,5.0,3.0,5.0,3.67
business-31949307,You have to feel the Office for Budget Responsibility's (OBR) pain.,"The Office for Budget Responsibility (OBR) has criticized the government for providing policy costings at the last minute, which complicates their already tight forecasting schedule. Furthermore, the OBR expressed frustration that the government’s medium-term spending assumptions have become increasingly complex and opaque over the years. Chairman Robert Chote noted that explaining these spending plans now requires significantly more detail than it did in 2011, hindering the OBR's ability to provide clear economic forecasts.",20.45,9.3,15.91,2.0,1.0,1.0,5.0,3.0,5.0,2.83
world-africa-39842686,Nigeria's President Muhammadu Buhari is seeking fresh treatment in London for an undisclosed illness.,"Nigerian President Muhammadu Buhari has traveled to London for an indefinite medical leave, leaving Vice-President Yemi Osinbajo in charge of the country. The presidency has assured citizens that government operations will continue normally, despite concerns regarding the potential for a power vacuum during the nation's economic recovery. Prior to his departure, Buhari met with 82 Chibok schoolgirls who were recently released by Boko Haram militants.",19.51,10.0,14.63,2.0,5.0,2.0,5.0,2.0,5.0,3.5
10157432,The Italian government has approved austerity measures worth 24 billion euros (£20bn; $29bn) for the years 2011-2012.,"Italy has announced a series of austerity measures, including public sector pay cuts and hiring freezes, to reduce its budget deficit to below 3% of GDP by 2012. These cuts, which mirror similar fiscal actions taken by other eurozone nations, have sparked protests from workers who argue that the government should prioritize tackling tax evasion instead. The planned reductions represent approximately 1.6% of Italy's GDP and aim to address the country's current 5.3% deficit.",14.58,2.13,8.33,3.0,1.0,1.0,5.0,2.0,5.0,2.83
uk-england-tees-17350377,"A project to support families in Hartlepool affected by separation has been boosted by a £460,778 grant from the Big Lottery Fund (BLF).","Headland Future has received a grant to provide expert financial and counseling support to at least 400 families, building on the success of a previous pilot scheme. The project will empower community members by training parents to offer peer-to-peer support to others facing similar challenges. Officials hope this initiative will mitigate the long-term financial and developmental impacts often associated with family breakdown.",22.47,0.0,13.48,2.0,1.0,1.0,4.0,4.0,5.0,2.83
uk-england-wiltshire-54161565,People in Wiltshire are being asked what they would like to see in the county's museum when it moves to its new home in a former courthouse.,"The Wiltshire Museum is planning to relocate to the long-derelict, Grade II-listed Assize Court in Devizes. The Devizes Assize Court Trust is currently seeking creative public input to help shape the restoration and future use of the historic site. Proposed plans for the new location include exhibition galleries, a cafe, and a modern extension overlooking the Kennet and Avon Canal.",17.78,0.0,15.56,4.0,5.0,2.0,5.0,3.0,5.0,4.0
world-europe-43649668,Footage has emerged appearing to show tension between Spain's Queen Letizia and her mother-in-law Queen Sofia.,"A video from Easter Mass in Mallorca captured a tense public confrontation between Queen Letizia and Queen Sofia, during which Letizia blocked Sofia from posing for photos with her granddaughters. The incident sparked significant backlash on social media, with public figures and commentators criticizing Letizia’s behavior toward her mother-in-law. Reports suggest this awkward encounter reflects a long-standing deterioration in the relationship between the two royals despite King Felipe’s efforts to maintain family unity.",24.74,12.63,16.49,3.0,5.0,1.0,5.0,3.0,5.0,3.67
world-middle-east-24834204,"A public prosecutor and his driver have been killed in the restive south-eastern Iranian province of Sistan Baluchistan, state media say.","Mousa Nouri, a prosecutor in the Iranian town of Zabol, was shot and killed by unknown assailants while traveling to work. This attack follows the recent killing of 14 border guards by a rebel group and the subsequent retaliatory execution of 16 prisoners by authorities. While officials deny a connection between the incidents, the Sistan-Baluchistan province remains a volatile region plagued by frequent clashes between security forces and militant groups.",23.66,4.4,17.2,3.0,2.0,1.0,5.0,3.0,5.0,3.17
uk-scotland-scotland-politics-40855469,The Scottish government plans to create a new benefit to help people struggling to pay for funeral costs.,"The Scottish government has announced a 10-point plan, including a new Funeral Expense Assistance benefit, to prevent rising burial and cremation costs from pushing grieving families into poverty. Set to launch by summer 2019, the initiative also introduces advice services, consumer protections, and a pilot ""funeral bond"" to help individuals save for future costs. Officials stated this decisive action aims to support vulnerable citizens during the already difficult experience of bereavement.",31.11,11.36,24.44,3.0,5.0,2.0,5.0,3.0,5.0,3.83
uk-scotland-scotland-politics-46541974,Scottish Finance Secretary Derek Mackay has struck a deal to pass his plans for tax and spending for the year ahead at Holyrood. What are the big ideas and spending commitments?,"The Scottish government has confirmed its income tax rates for the upcoming year, opting to increase thresholds for low earners while freezing the higher rate threshold to generate additional revenue. Changes to property taxes include raising the surcharge on second homes to 4%, while business rates will see a below-inflation increase and council tax may rise by up to 4.79%. Additionally, the budget prioritizes public services with a significant £730 million funding boost allocated to health and social care.",21.43,1.82,14.29,3.0,2.0,1.0,5.0,4.0,5.0,3.33
uk-20509003,"The chairman of the BBC Trust, Lord Patten, has told MPs he had no choice but to agree to a £450,000 pay-off to director general George Entwistle.","George Entwistle resigned as BBC Director General after only 54 days following a series of editorial failures, including a botched *Newsnight* report that falsely accused a peer of child abuse. BBC Trust Chairman Lord Patten revealed that the corporation agreed to a 12-month pay-off of £450,000 to avoid a costly and protracted legal battle over potential unfair dismissal claims. Although Entwistle initially sought a larger severance package, the BBC concluded that a consensual deal was the only way to resolve the leadership crisis without facing further litigation.",35.29,15.38,20.17,3.0,3.0,1.0,5.0,2.0,5.0,3.17
uk-wales-south-west-wales-25024708,"A man who left unwanted furniture including a wardrobe, TVs and bed outside a shut charity shop has landed himself a £1,000 court bill for fly-tipping.","A man was fined over £1,000 after repeatedly dumping unwanted furniture outside a Barnardo’s charity shop in Ammanford, forcing the store to pay for disposal. The dumped items were ruined by rain and obstructed the shop's entrance, prompting the local council to issue a stern warning against such fly-tipping. Officials hope the prosecution serves as a deterrent to others who use charity shops as unauthorized dumping grounds.",34.34,12.37,22.22,3.0,3.0,1.0,5.0,3.0,5.0,3.33
uk-england-leicestershire-51356195,A diary detailing a soldier's experience in the Battle of the Somme has been discovered in a barn.,"A World War I diary written by Private Arthur Edward Diggins, which provides a harrowing firsthand account of the Battle of the Somme, is set to be auctioned in Derbyshire next month. The journal was discovered among family heirlooms in Leicestershire, despite the soldier originally being from London. Although the diary ends abruptly in October 1916, research confirms that Diggins survived the war and simply transitioned to a new notebook.",29.21,9.2,24.72,2.0,2.0,1.0,5.0,2.0,5.0,2.83
business-18074966,What makes an entrepreneur? The BBC's Roman Lebed and Tom Santorelli speak to Ruslan Gritsaylo about how he set up a business taking people on paratrike tours in the skies above Kiev.,"Ruslan Gritsaylo, a third-generation pilot from Kiev, operates a successful business offering flights in paratrikes, which are tricycle-like aircraft equipped with parachutes and propellers. Although he began his career in the 1990s when the industry was unregulated and dangerous, he has since helped transform the activity into a safe and accessible experience. Gritsaylo views his work as a labor of love that prioritizes the joy of flight over the thrill of extreme sports.",20.37,3.77,12.96,4.0,3.0,2.0,5.0,4.0,5.0,3.83
uk-northern-ireland-40941393,"The government has said there must be an ""unprecedented solution"" for the border between Northern Ireland and the Republic after Brexit.","The UK government has proposed avoiding a hard border in Northern Ireland post-Brexit by exempting small and medium-sized businesses from new customs tariffs and relying on online declarations for larger firms. While officials emphasize that no physical infrastructure or surveillance technology will be used at the border, critics have dismissed the plan as lacking credible detail. These proposals are central to ongoing Brexit negotiations, as the government seeks to uphold the Good Friday Agreement and maintain the Common Travel Area.",23.3,7.92,17.48,3.0,2.0,1.0,5.0,3.0,5.0,3.17
